"name","dsID","region","period","value","is_number","source","units","last_updated","last_scraped","indID"
"Asylum seekers by Country of Origin","unhcr-popstats","BOL","2011","134",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BOL","2012","153",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BOL","2013","198",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2000","650",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2001","798",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2002","1147",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2003","1267",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2004","1017",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2005","593",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2006","433",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2007","312",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2008","369",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2009","374",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2010","250",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2011","180",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2012","251",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRA","2013","545",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2000","10",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2001","24",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2002","61",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2003","45",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2004","15",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2005","21",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2006","38",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2007","32",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2008","49",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2009","66",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2010","63",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2011","73",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2012","59",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRB","2013","41",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2006","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2007","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2008","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2009","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2010","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2011","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2012","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BRN","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2000","44",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2001","68",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2002","55",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2003","244",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2004","485",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2005","1110",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2006","1457",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2007","1643",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2008","1091",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2009","1008",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2010","1022",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2011","1010",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2012","103",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BTN","2013","156",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2000","2",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2001","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2002","11",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2003","18",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2004","7",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2005","11",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2006","32",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2007","56",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2008","153",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2009","197",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2010","188",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2011","162",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2012","128",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","BWA","2013","101",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2000","53",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2001","355",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2002","669",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2003","834",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2004","1290",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2005","1843",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2006","2112",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2007","1336",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2008","1233",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2009","870",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2010","1516",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2011","1808",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2012","1907",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAF","2013","7442",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2000","7",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2001","13",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2002","20",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2003","25",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2004","20",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2005","36",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2006","45",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2007","60",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2008","61",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2009","11",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2010","5",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2011","5",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2012","10",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CAN","2013","14",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2000","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2001","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2002","5",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2003","2",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2004","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2005","2",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2006","2",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2007","4",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2008","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2009","5",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2010","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2011","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2012","4",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHE","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2000","163",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2001","204",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2002","515",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2003","309",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2004","201",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2005","92",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2006","79",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2007","131",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2008","124",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2009","180",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2010","174",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2011","124",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2012","66",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHL","2013","59",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2000","17185",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2001","19795",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2002","25222",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2003","21258",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2004","19725",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2005","19394",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2006","17293",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2007","15536",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2008","19621",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2009","18337",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2010","7746",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2011","10617",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2012","15358",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CHN","2013","24755",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CIV","2000","687",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
"Asylum seekers by Country of Origin","unhcr-popstats","CIV","2001","797",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.13.T6"
