value,period,region,indID,dsID,source,is_number
0,1999,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2008,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2009,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2010,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2013,PSE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2009,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,QAT,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1984,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1988,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1995,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1999,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2008,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2009,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,RWA,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2010,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,SAU,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1984,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1985,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1986,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,1988,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1990,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1994,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1996,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1998,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1999,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2001,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2003,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2005,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2006,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2008,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2010,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2012,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2013,SDN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1994,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2002,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2004,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2011,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,SEN,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2009,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2013,SGP,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1986,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1991,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1993,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1997,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2002,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2003,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2005,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
3,2010,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2012,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2013,SLB,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1992,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1995,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1999,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2001,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2002,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2005,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2006,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2007,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2008,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2009,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2013,SLE,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1982,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1985,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1986,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1987,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1988,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1989,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1991,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1992,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1993,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1994,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1995,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1996,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1997,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1998,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1999,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2000,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
3,2001,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2002,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2003,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2004,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
4,2005,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2006,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2007,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2008,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,2009,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2010,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2011,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,2012,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,2013,SLV,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1980,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1981,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1982,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1983,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1984,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
2,1985,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1986,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1987,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1988,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
1,1989,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
0,1990,SOM,RW002,reliefweb,http://api.rwlabs.org/v1/disasters,1.0
